where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
b,sheet,cover,cover,5,10,30,16.66666667,33.33333333,noun,verb,verb,0,0,0,0.021,0.053,mturk2,5
b,sheet,covering,cover,3,10,30,10,33.33333333,noun,verb,verb,present_participle,0,0,0.021,0.053,mturk2,5
b,sheet,covers,cover,2,10,30,6.666666667,33.33333333,noun,verb,verb,numbers,0,0,0.021,0.053,mturk2,5
b,sheet,fabric,fabric,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,sheet,layer,layer,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,sheet,paper,paper,22,22,30,73.33333333,73.33333333,noun,noun,noun,0,0,0,0.428,0.011,mturk2,5
b,sheet,piece,piece,10,10,30,33.33333333,33.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,sheet,thin,thin,10,10,30,33.33333333,33.33333333,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,sheets,bed,bed,75,88,94,79.78723404,93.61702128,noun,noun,noun,0,0,0,0.476,0.031,wl14,2
b,sheets,bedding,bed,4,88,94,4.255319149,93.61702128,noun,noun,noun,0,0,0,0.476,0.031,wl14,2
b,sheets,beds,bed,9,88,94,9.574468085,93.61702128,noun,noun,noun,numbers,0,0,0.476,0.031,wl14,2
b,sheets,color,color,3,19,94,3.191489362,20.21276596,noun,noun,noun,0,0,0,NA,NA,wl14,2
b,sheets,colored,color,2,19,94,2.127659574,20.21276596,noun,adjective,noun,characteristic,0,0,NA,NA,wl14,2
b,sheets,colorful,color,3,19,94,3.191489362,20.21276596,noun,adjective,noun,characteristic,0,0,NA,NA,wl14,2
b,sheets,colors,color,11,19,94,11.70212766,20.21276596,noun,noun,noun,numbers,0,0,NA,NA,wl14,2
b,sheets,comfort,comfort,5,17,94,5.319148936,18.08510638,noun,noun,noun,0,0,0,NA,NA,wl14,2
b,sheets,comfortable,comfort,6,17,94,6.382978723,18.08510638,noun,adjective,noun,actions_process,0,0,NA,NA,wl14,2
b,sheets,comforter,comfort,6,17,94,6.382978723,18.08510638,noun,noun,noun,person_object,0,0,NA,NA,wl14,2
b,sheets,cotton,cotton,24,24,94,25.53191489,25.53191489,noun,noun,noun,0,0,0,NA,NA,wl14,2
b,sheets,cover,cover,19,32,94,20.21276596,34.04255319,noun,verb,verb,0,0,0,0.048,0,wl14,2
b,sheets,covered,cover,1,32,94,1.063829787,34.04255319,noun,adjective,verb,past_tense,0,0,0.048,0,wl14,2
b,sheets,covering,cover,1,32,94,1.063829787,34.04255319,noun,verb,verb,present_participle,0,0,0.048,0,wl14,2
b,sheets,coverings,cover,2,32,94,2.127659574,34.04255319,noun,noun,verb,present_participle,numbers,0,0.048,0,wl14,2
b,sheets,covers,cover,9,32,94,9.574468085,34.04255319,noun,verb,verb,numbers,0,0,0.048,0,wl14,2
b,sheets,paper,paper,40,40,94,42.55319149,42.55319149,noun,noun,noun,0,0,0,0.076,0,wl14,2
b,sheets,sleep,sleep,14,20,94,14.89361702,21.27659574,noun,noun,noun,0,0,0,NA,NA,wl14,2
b,sheets,sleeping,sleep,4,20,94,4.255319149,21.27659574,noun,verb,noun,present_participle,0,0,NA,NA,wl14,2
b,sheets,sleepy,sleep,1,20,94,1.063829787,21.27659574,noun,adjective,noun,characteristic,0,0,NA,NA,wl14,2
b,sheets,slept,sleep,1,20,94,1.063829787,21.27659574,noun,verb,noun,past_tense,0,0,NA,NA,wl14,2
b,sheets,soft,soft,20,20,94,21.27659574,21.27659574,noun,adjective,adjective,0,0,0,NA,NA,wl14,2
b,sheets,warm,warm,16,19,94,17.0212766,20.21276596,noun,adjective,adjective,0,0,0,NA,NA,wl14,2
b,sheets,warmth,warm,3,19,94,3.191489362,20.21276596,noun,noun,adjective,characteristic,0,0,NA,NA,wl14,2
b,shelf,book,book,3,10,30,10,33.33333333,noun,noun,noun,0,0,0,0.368,0,mturk2,5
b,shelf,books,book,7,10,30,23.33333333,33.33333333,noun,noun,noun,numbers,0,0,0.368,0,mturk2,5
b,shelf,flat,flat,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,shelf,furniture,furnish,5,5,30,16.66666667,16.66666667,noun,noun,verb,person_object,0,0,NA,NA,mturk2,5
b,shelf,hold,hold,3,8,30,10,26.66666667,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,shelf,holder,hold,2,8,30,6.666666667,26.66666667,noun,noun,verb,person_object,0,0,NA,NA,mturk2,5
b,shelf,holds,hold,3,8,30,10,26.66666667,noun,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,shelf,piece,piece,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,shelf,place,place,7,9,30,23.33333333,30,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,shelf,placed,place,2,9,30,6.666666667,30,noun,verb,noun,past_tense,0,0,NA,NA,mturk2,5
b,shelf,storage,store,6,6,30,20,20,noun,noun,noun,person_object,0,0,0.02,0,mturk2,5
b,shelf,wall,wall,8,9,30,26.66666667,30,noun,noun,noun,0,0,0,0.013,0,mturk2,5
b,shelf,walls,wall,1,9,30,3.333333333,30,noun,noun,noun,numbers,0,0,0.013,0,mturk2,5
b,shelf,wood,wood,6,7,30,20,23.33333333,noun,noun,noun,0,0,0,0.046,0,mturk2,5
b,shelf,wooden,wood,1,7,30,3.333333333,23.33333333,noun,adjective,noun,characteristic,0,0,0.046,0,mturk2,5
m,shell,beaches,beach,11,11,30,36.66666667,36.66666667,noun,noun,noun,numbers,0,0,0.25,0,NA,NA
m,shell,breakable,break,6,6,30,20,20,noun,adjective,verb,actions_process,0,0,NA,NA,NA,NA
m,shell,colors,color,7,7,30,23.33333333,23.33333333,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shell,hard,hard,11,11,30,36.66666667,36.66666667,noun,adjective,adjective,0,0,0,0.014,0,NA,NA
m,shell,house,house,10,10,30,33.33333333,33.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shell,protection,protect,12,12,30,40,40,noun,noun,verb,actions_process,0,0,NA,NA,NA,NA
m,shell,seas,sea,7,7,30,23.33333333,23.33333333,noun,noun,noun,numbers,0,0,0.232,0,NA,NA
m,shell,shapes,shape,6,6,30,20,20,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shelves,books,book,23,23,30,76.66666667,76.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shelves,cupboards,cupboard,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shelves,flat,flat,6,6,30,20,20,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,shelves,libraries,library,9,9,30,30,30,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shelves,metal,metal,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shelves,organizing,organize,5,5,30,16.66666667,16.66666667,noun,verb,verb,present_participle,0,0,NA,NA,NA,NA
m,shelves,plastic,plastic,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,shelves,storage,store,30,53,30,100,100,noun,noun,noun,person_object,0,0,NA,NA,NA,NA
m,shelves,storing,store,23,53,30,76.66666667,100,noun,verb,noun,present_participle,0,0,NA,NA,NA,NA
m,shelves,useful,use,6,6,30,20,20,noun,adjective,verb,characteristic,0,0,NA,NA,NA,NA
m,shelves,walls,wall,7,7,30,23.33333333,23.33333333,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shelves,wood,wood,23,23,30,76.66666667,76.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,attack,attack,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shield,battle,battle,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,block,block,5,5,20,25,25,noun,noun,noun,0,0,0,0.014,0,NA,NA
v,shield,chest,chest,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,cover,cover,2,2,20,10,10,noun,verb,verb,0,0,0,0.027,0.033,NA,NA
v,shield,decorate,decorate,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shield,defend,defend,4,4,20,20,20,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shield,face,face,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,fight,fight,4,4,20,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,flat,flat,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,front,front,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,hand,hand,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,hide,hide,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shield,hold,hold,3,3,20,15,15,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shield,keep,keep,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
m,shield,knights,knight,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,0.02,0,NA,NA
m,shield,large,large,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,large,large,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,shield,medieval,medieval,8,8,30,26.66666667,26.66666667,noun,adjective,adjective,0,0,0,0.014,0,NA,NA
m,shield,metal,metal,19,19,30,63.33333333,63.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,metal,metal,7,7,20,35,35,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,military,military,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,object,object,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,out,out,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,plastic,plastic,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,protect,protect,19,19,20,95,95,noun,verb,verb,0,0,0,NA,NA,NA,NA
m,shield,protection,protect,25,25,30,83.33333333,83.33333333,noun,noun,verb,actions_process,0,0,0.243,0.021,NA,NA
v,shield,safe,safe,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,silver,silver,2,2,20,10,10,noun,noun,noun,0,0,0,0.014,0,NA,NA
v,shield,solid,solid,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shield,stop,stop,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shield,strength,strength,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shield,swords,swords,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shield,war,war,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,war,war,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shield,weapon,weapon,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shield,window,window,1,1,20,5,5,noun,noun,noun,0,0,0,0.027,0,NA,NA
m,shield,wood,wood,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,shift,car,car,4,5,30,13.33333333,16.66666667,noun,noun,noun,0,0,0,0.108,0,mturk2,5
b,shift,cars,car,1,5,30,3.333333333,16.66666667,noun,noun,noun,numbers,0,0,0.108,0,mturk2,5
b,shift,change,change,20,21,30,66.66666667,70,noun,noun,noun,0,0,0,0.122,0,mturk2,5
b,shift,changing,change,1,21,30,3.333333333,70,noun,verb,noun,present_participle,0,0,0.122,0,mturk2,5
b,shift,direction,direct,6,6,30,20,20,noun,noun,adjective,actions_process,0,0,NA,NA,mturk2,5
b,shift,gear,gear,1,10,30,3.333333333,33.33333333,noun,noun,noun,0,0,0,0.182,0.131,mturk2,5
b,shift,gears,gear,9,10,30,30,33.33333333,noun,noun,noun,numbers,0,0,0.182,0.131,mturk2,5
b,shift,move,move,16,17,30,53.33333333,56.66666667,noun,verb,verb,0,0,0,0.324,0.011,mturk2,5
b,shift,movement,move,1,17,30,3.333333333,56.66666667,noun,noun,verb,actions_process,0,0,0.324,0.011,mturk2,5
b,shift,position,position,2,5,30,6.666666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,shift,positions,position,1,5,30,3.333333333,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,shift,reposition,position,2,5,30,6.666666667,16.66666667,noun,verb,noun,time,0,0,NA,NA,mturk2,5
v,shine,action,act,3,3,20,15,15,verb,noun,noun,actions_process,0,0,NA,NA,NA,NA
v,shine,beauty,beauty,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,blind,blind,2,2,20,10,10,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shine,bright,bright,14,14,20,70,70,verb,adjective,adjective,0,0,0,0.134,0.043,NA,NA
v,shine,car,car,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,clean,clean,4,4,20,20,20,verb,adjective,adjective,0,0,0,0.016,0,NA,NA
v,shine,emit,emit,2,2,20,10,10,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,eye,eye,4,4,20,20,20,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,face,face,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,glimmer,glimmer,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,glitter,glitter,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,glow,glow,4,4,20,20,20,verb,noun,noun,0,0,0,0.063,0.107,NA,NA
v,shine,gold,gold,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,good,good,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shine,happy,happy,4,4,20,20,20,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shine,hunt,hunt,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,hurt,hurt,2,2,20,10,10,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,illuminate,illuminate,2,2,20,10,10,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,light,light,14,14,20,70,70,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,love,love,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,metal,metal,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,notice,notice,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,noun,noun,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,object,object,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,oil,oil,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,produce,produce,6,6,20,30,30,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,reflect,reflect,12,12,20,60,60,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,show,show,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,shine,signal,signal,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,summer,summer,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,shine,sun,sun,7,7,20,35,35,verb,noun,noun,0,0,0,0.449,0.087,NA,NA
b,shingle,chicken,chicken,4,4,30,13.33333333,13.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,shingle,cover,cover,2,7,30,6.666666667,23.33333333,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,shingle,covering,cover,4,7,30,13.33333333,23.33333333,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,shingle,covers,cover,1,7,30,3.333333333,23.33333333,noun,verb,verb,numbers,0,0,NA,NA,mturk2,5
b,shingle,house,house,3,4,30,10,13.33333333,noun,noun,noun,0,0,0,0.097,0,mturk2,5
b,shingle,houses,house,1,4,30,3.333333333,13.33333333,noun,noun,noun,numbers,0,0,0.097,0,mturk2,5
b,shingle,roof,roof,22,28,30,73.33333333,93.33333333,noun,noun,noun,0,0,0,0.611,0.118,mturk2,5
b,shingle,roofing,roof,5,28,30,16.66666667,93.33333333,noun,noun,noun,present_participle,0,0,0.611,0.118,mturk2,5
b,shingle,roofs,roof,1,28,30,3.333333333,93.33333333,noun,noun,noun,numbers,0,0,0.611,0.118,mturk2,5
b,shingle,tile,tile,4,6,30,13.33333333,20,noun,noun,noun,0,0,0,0.014,0,mturk2,5
b,shingle,tiles,tile,2,6,30,6.666666667,20,noun,noun,noun,numbers,0,0,0.014,0,mturk2,5
v,ship,beautiful,beauty,1,1,20,5,5,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,ship,big,big,3,3,20,15,15,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
b,ship,boat,boat,32,32,98,32.65306122,32.65306122,noun,noun,noun,0,0,0,0.575,0.126,wl10,1
v,ship,boat,boat,8,8,20,40,40,noun,noun,noun,0,0,0,0.575,0.126,NA,NA
m,ship,captains,captain,15,15,30,50,50,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,ship,cargo,cargo,18,18,30,60,60,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,cargo,cargo,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,carry,carry,3,3,20,15,15,noun,verb,verb,0,0,0,NA,NA,NA,NA
m,ship,crews,crew,12,12,30,40,40,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
b,ship,cruise,cruise,14,17,98,14.28571429,17.34693878,noun,noun,noun,0,0,0,0.016,0.449,wl10,1
b,ship,cruises,cruise,2,17,98,2.040816327,17.34693878,noun,noun,noun,numbers,0,0,0.016,0.449,wl10,1
b,ship,cruising,cruise,1,17,98,1.020408163,17.34693878,noun,verb,noun,present_participle,0,0,0.016,0.449,wl10,1
m,ship,cruising,cruise,11,11,30,36.66666667,36.66666667,noun,verb,noun,present_participle,0,0,0.016,0.449,NA,NA
m,ship,decks,deck,6,6,30,20,20,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
v,ship,expensive,expense,1,1,20,5,5,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,ship,fish,fish,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,float,float,5,5,20,25,25,noun,verb,verb,0,0,0,NA,NA,NA,NA
m,ship,floats,float,12,12,30,40,40,noun,verb,verb,third_person,0,0,NA,NA,NA,NA
v,ship,hold,hold,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,ship,huge,huge,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ship,humans,human,5,5,20,25,25,noun,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,ship,lake,lake,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,ship,large,large,17,17,30,56.66666667,56.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ship,large,large,6,6,20,30,30,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ship,metal,metal,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,military,military,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ship,noun,noun,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,object,object,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,ship,ocean,ocean,17,19,98,17.34693878,19.3877551,noun,noun,noun,0,0,0,0.063,0,wl10,1
v,ship,ocean,ocean,9,9,20,45,45,noun,noun,noun,0,0,0,0.063,0,NA,NA
b,ship,oceans,ocean,2,19,98,2.040816327,19.3877551,noun,noun,noun,numbers,0,0,0.063,0,wl10,1
m,ship,passengers,passage,10,10,30,33.33333333,33.33333333,noun,noun,noun,person_object,numbers,0,NA,NA,NA,NA
b,ship,sail,sail,12,27,98,12.24489796,27.55102041,noun,noun,noun,0,0,0,0.055,0,wl10,1
v,ship,sail,sail,8,8,20,40,40,noun,noun,noun,0,0,0,0.055,0,NA,NA
b,ship,sailing,sail,2,27,98,2.040816327,27.55102041,noun,noun,noun,present_participle,0,0,0.055,0,wl10,1
b,ship,sailor,sail,1,27,98,1.020408163,27.55102041,noun,noun,noun,person_object,0,0,0.055,0,wl10,1
b,ship,sailors,sail,7,27,98,7.142857143,27.55102041,noun,noun,noun,person_object,numbers,0,0.055,0,wl10,1
b,ship,sails,sail,5,27,98,5.102040816,27.55102041,noun,noun,noun,numbers,0,0,0.055,0,wl10,1
m,ship,sails,sail,12,12,30,40,40,noun,noun,noun,numbers,0,0,0.055,0,NA,NA
m,ship,sinkable,sink,5,5,30,16.66666667,16.66666667,noun,other,verb,actions_process,0,0,0.031,0.02,NA,NA
v,ship,steam,steam,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,transport,transport,8,8,20,40,40,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,ship,transportation,transport,11,11,30,36.66666667,36.66666667,noun,noun,noun,actions_process,0,0,NA,NA,NA,NA
v,ship,travel,travel,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,ship,vehicle,vehicle,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,ship,water,water,43,45,98,43.87755102,45.91836735,noun,noun,noun,0,0,0,0.016,0,wl10,1
m,ship,water,water,15,15,30,50,50,noun,noun,noun,0,0,0,0.016,0,NA,NA
v,ship,water,water,16,16,20,80,80,noun,noun,noun,0,0,0,0.016,0,NA,NA
b,ship,waterproof,water,1,45,98,1.020408163,45.91836735,noun,noun,noun,characteristic,0,0,0.016,0,wl10,1
b,ship,waters,water,1,45,98,1.020408163,45.91836735,noun,noun,noun,numbers,0,0,0.016,0,wl10,1
m,ship,wood,wood,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,arm,arm,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,body,body,9,9,20,45,45,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,button,button,2,2,20,10,10,noun,noun,noun,0,0,0,0.064,0.24,NA,NA
m,shirt,buttons,button,23,23,30,76.66666667,76.66666667,noun,noun,noun,numbers,0,0,0.064,0.24,NA,NA
v,shirt,buy,buy,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,shirt,chest,chest,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,shirt,cloth,cloth,4,33,71,5.633802817,46.47887324,noun,noun,noun,0,0,0,NA,NA,wl11,3
v,shirt,cloth,cloth,4,20,20,20,100,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,shirt,clothe,cloth,1,33,71,1.408450704,46.47887324,noun,verb,noun,actions_process,0,0,NA,NA,wl11,3
b,shirt,clothes,cloth,3,33,71,4.225352113,46.47887324,noun,noun,noun,numbers,0,0,0.058,0.067,wl11,3
b,shirt,clothing,cloth,25,33,71,35.21126761,46.47887324,noun,noun,noun,present_participle,0,0,NA,NA,wl11,3
m,shirt,clothing,cloth,20,20,30,66.66666667,66.66666667,noun,noun,noun,present_participle,0,0,NA,NA,NA,NA
v,shirt,clothing,cloth,16,20,20,80,100,noun,noun,noun,present_participle,0,0,NA,NA,NA,NA
m,shirt,collar,collar,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,0.032,0.342,NA,NA
v,shirt,collar,collar,2,2,20,10,10,noun,noun,noun,0,0,0,0.032,0.342,NA,NA
m,shirt,colors,color,12,12,30,40,40,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
v,shirt,comfort,comfort,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,shirt,cotton,cotton,13,13,71,18.30985915,18.30985915,noun,noun,noun,0,0,0,NA,NA,wl11,3
m,shirt,cotton,cotton,13,13,30,43.33333333,43.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,shirt,cover,cover,6,17,71,8.450704225,23.94366197,noun,verb,verb,0,0,0,NA,NA,wl11,3
v,shirt,cover,cover,10,10,20,50,50,noun,verb,verb,0,0,0,NA,NA,NA,NA
b,shirt,covering,cover,3,17,71,4.225352113,23.94366197,noun,verb,verb,present_participle,0,0,NA,NA,wl11,3
b,shirt,covers,cover,8,17,71,11.26760563,23.94366197,noun,verb,verb,numbers,0,0,NA,NA,wl11,3
v,shirt,fashion,fashion,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,humans,human,6,6,20,30,30,noun,noun,adjective,numbers,0,0,NA,NA,NA,NA
m,shirt,ironing,iron,5,5,30,16.66666667,16.66666667,noun,verb,noun,present_participle,0,0,NA,NA,NA,NA
v,shirt,light,light,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shirt,long,long,8,8,30,26.66666667,26.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shirt,manmade,manmade,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,shirt,material,material,12,12,30,40,40,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shirt,men,man,5,5,30,16.66666667,16.66666667,noun,noun,noun,characteristic,0,0,NA,NA,NA,NA
v,shirt,neck,neck,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,object,object,4,4,20,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shirt,pockets,pocket,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,shirt,shirt,shirt,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shirt,short,short,9,9,30,30,30,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
b,shirt,sleeve,sleeve,10,19,71,14.08450704,26.76056338,noun,noun,noun,0,0,0,0.038,0.461,wl11,3
v,shirt,sleeve,sleeve,9,9,20,45,45,noun,noun,noun,0,0,0,0.038,0.461,NA,NA
b,shirt,sleeved,sleeve,3,19,71,4.225352113,26.76056338,noun,adjective,noun,characteristic,0,0,0.038,0.461,wl11,3
b,shirt,sleeves,sleeve,6,19,71,8.450704225,26.76056338,noun,noun,noun,numbers,0,0,0.038,0.461,wl11,3
m,shirt,sleeves,sleeve,43,43,30,100,100,noun,noun,noun,numbers,0,0,0.038,0.461,NA,NA
v,shirt,soft,soft,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,shirt,store,store,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,shirt,style,style,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,shirt,t,t,6,6,30,20,20,noun,other,other,0,0,0,NA,NA,NA,NA
m,shirt,ties,tie,9,9,30,30,30,noun,noun,noun,numbers,0,0,0.103,0.074,NA,NA
v,shirt,top,top,1,1,20,5,5,noun,adjective,adjective,0,0,0,0.019,0.014,NA,NA
